local_id_attribute	symbol	geneid
31638_7454_at	WAS	7454
31639_7456_at	WIPF1	7456
31640_745_at	C11orf9	745
31641_7461_at	CLIP2	7461
31642_7462_at	LAT2	7462
31643_7464_at	CORO2A	7464
31644_7465_at	WEE1	7465
31645_7466_at	WFS1	7466
31646_7468_at	WHSC1	7468
31647_7469_at	WHSC2	7469
31648_746_at	C11orf10	746
31649_7471_at	WNT1	7471
31650_7472_at	WNT2	7472
31651_7473_at	WNT3	7473
31652_7474_at	WNT5A	7474
31653_7475_at	WNT6	7475
31654_7476_at	WNT7A	7476
31655_7477_at	WNT7B	7477
31656_7479_at	WNT8B	7479
31657_747_at	DAGLA	747
31658_7480_at	WNT10B	7480
31659_7481_at	WNT11	7481
31660_7482_at	WNT2B	7482
31661_7485_at	WRB	7485
31662_7486_at	WRN	7486
31663_7490_at	WT1	7490
31664_7494_at	XBP1	7494
31665_7498_at	XDH	7498
31666_7503_at	XIST	7503
31667_7504_at	XK	7504
31668_7507_at	XPA	7507
31669_7508_at	XPC	7508
31670_750_at	C16orf3	750
31671_7511_at	XPNPEP1	7511
31672_7512_at	XPNPEP2	7512
31673_7514_at	XPO1	7514
31674_7515_at	XRCC1	7515
31675_7516_at	XRCC2	7516
31676_7517_at	XRCC3	7517
31677_7518_at	XRCC4	7518
31678_752014_at	CEMP1	752014
31679_7520_at	XRCC5	7520
31680_7525_at	YES1	7525
31681_7528_at	YY1	7528
31682_7529_at	YWHAB	7529
31683_752_at	FMNL1	752
31684_7531_at	YWHAE	7531
31685_7533_at	YWHAH	7533
31686_7534_at	YWHAZ	7534
31687_7535_at	ZAP70	7535
31688_7536_at	SF1	7536
31689_7538_at	ZFP36	7538
31690_7539_at	ZFP37	7539
31691_753_at	C18orf1	753
31692_7541_at	ZFP161	7541
31693_7542_at	ZFPL1	7542
31694_7543_at	ZFX	7543
31695_7544_at	ZFY	7544
31696_7545_at	ZIC1	7545
31697_7547_at	ZIC3	7547
31698_754_at	PTTG1IP	754
31699_7551_at	ZNF3	7551
31700_7552_at	ZNF711	7552
31701_7553_at	ZNF7	7553
31702_7554_at	ZNF8	7554
31703_7555_at	CNBP	7555
31704_7556_at	ZNF10	7556
31705_7559_at	ZNF12	7559
31706_755_at	C21orf2	755
31707_7561_at	ZNF14	7561
31708_7564_at	ZNF16	7564
31709_7568_at	ZNF20	7568
31710_7570_at	ZNF22	7570
31711_7571_at	ZNF23	7571
31712_7572_at	ZNF24	7572
31713_7574_at	ZNF26	7574
31714_757_at	TMEM50B	757
31715_7580_at	ZNF32	7580
31716_7582_at	ZNF33B	7582
31717_7584_at	ZNF35	7584
31718_7586_at	ZKSCAN1	7586
31719_7587_at	ZNF37A	7587
31720_758_at	MPPED1	758
31721_7592_at	ZNF41	7592
31722_7593_at	MZF1	7593
31723_7594_at	ZNF43	7594
31724_7596_at	ZNF45	7596
31725_7597_at	ZBTB25	7597
31726_759_at	CA1	759
31727_760_at	CA2	760
31728_761_at	CA3	761
31729_7625_at	ZNF74	7625
31730_7626_at	ZNF75D	7626
31731_7629_at	ZNF76	7629
31732_762_at	CA4	762
31733_7633_at	ZNF79	7633
31734_7634_at	ZNF80	7634
31735_7637_at	ZNF84	7637
31736_7638_at	ZNF221	7638
31737_7639_at	ZNF85	7639
31738_763_at	CA5A	763
31739_7644_at	ZNF91	7644
31740_765_at	CA6	765
31741_766_at	CA7	766
31742_7673_at	ZNF222	7673
31743_7678_at	ZNF124	7678
31744_767_at	CA8	767
31745_768_at	CA9	768
31746_7690_at	ZNF131	7690
31747_7691_at	ZNF132	7691
31748_7692_at	ZNF133	7692
31749_7693_at	ZNF134	7693
31750_7694_at	ZNF135	7694
31751_7695_at	ZNF136	7695
31752_7696_at	ZNF137	7696
31753_7699_at	ZNF140	7699
31754_7701_at	ZNF142	7701
31755_7702_at	ZNF143	7702
31756_7703_at	PCGF2	7703
31757_7704_at	ZBTB16	7704
31758_7705_at	ZNF146	7705
31759_7706_at	TRIM25	7706
31760_7707_at	ZNF148	7707
31761_7709_at	ZBTB17	7709
31762_770_at	CA11	770
31763_7710_at	ZNF154	7710
31764_7711_at	ZNF155	7711
31765_7716_at	VEZF1	7716
31766_7718_at	ZNF165	7718
31767_771_at	CA12	771
31768_7726_at	TRIM26	7726
31769_7727_at	ZNF174	7727
31770_7728_at	ZNF175	7728
31771_7730_at	ZNF177	7730
31772_7733_at	ZNF180	7733
31773_7737_at	RNF113A	7737
31774_7738_at	ZNF184	7738
31775_7739_at	ZNF185	7739
31776_773_at	CACNA1A	773
31777_7741_at	ZNF187	7741
31778_7743_at	ZNF189	7743
31779_7745_at	ZNF192	7745
31780_7746_at	ZNF193	7746
31781_7748_at	ZNF195	7748
31782_774_at	CACNA1B	774
31783_7750_at	ZMYM2	7750
31784_7752_at	ZNF200	7752
31785_7753_at	ZNF202	7753
31786_7754_at	ZNF204P	7754
31787_7755_at	ZNF205	7755
31788_7756_at	ZNF207	7756
31789_7757_at	ZNF208	7757
31790_775_at	CACNA1C	775
31791_7761_at	ZNF214	7761
31792_7762_at	ZNF215	7762
31793_7763_at	ZFAND5	7763
31794_7764_at	ZNF217	7764
31795_7766_at	ZNF223	7766
31796_7767_at	ZNF224	7767
31797_7768_at	ZNF225	7768
31798_7769_at	ZNF226	7769
31799_776_at	CACNA1D	776
31800_7770_at	ZNF227	7770
31801_7771_at	ZFP112	7771
31802_7773_at	ZNF230	7773
31803_7775_at	ZNF232	7775
31804_7776_at	ZNF236	7776
31805_777_at	CACNA1E	777
31806_7781_at	SLC30A3	7781
31807_7782_at	SLC30A4	7782
31808_7783_at	ZP2	7783
31809_7786_at	MAP3K12	7786
31810_7789_at	ZXDA	7789
31811_778_at	CACNA1F	778
31812_7791_at	ZYX	7791
31813_7798_at	LUZP1	7798
31814_7799_at	PRDM2	7799
31815_779_at	CACNA1S	779
31816_7802_at	DNALI1	7802
31817_7803_at	PTP4A1	7803
31818_7804_at	LRP8	7804
31819_7805_at	LAPTM5	7805
31820_780_at	DDR1	780
31821_7812_at	CSDE1	7812
31822_7813_at	EVI5	7813
31823_7818_at	DAP3	7818
31824_781_at	CACNA2D1	781
31825_7827_at	NPHS2	7827
31826_782_at	CACNB1	782
31827_7832_at	BTG2	7832
31828_7837_at	PXDN	7837
31829_783_at	CACNB2	783
31830_7840_at	ALMS1	7840
31831_7841_at	MOGS	7841
31832_7844_at	RNF103	7844
31833_7846_at	TUBA1A	7846
31834_7849_at	PAX8	7849
31835_784_at	CACNB3	784
31836_7850_at	IL1R2	7850
31837_7852_at	CXCR4	7852
31838_7855_at	FZD5	7855
31839_7857_at	SCG2	7857
31840_785_at	CACNB4	785
31841_7862_at	BRPF1	7862
31842_7866_at	IFRD2	7866
31843_7867_at	MAPKAPK3	7867
31844_7869_at	SEMA3B	7869
31845_786_at	CACNG1	786
31846_7873_at	MANF	7873
31847_7874_at	USP7	7874
31848_7879_at	RAB7A	7879
31849_7881_at	KCNAB1	7881
31850_7884_at	SLBP	7884
31851_788_at	SLC25A20	788
31852_78986_at	DUSP26	78986
31853_78987_at	CRELD1	78987
31854_78988_at	MRP63	78988
31855_78989_at	COLEC11	78989
31856_78990_at	OTUB2	78990
31857_78991_at	PCYOX1L	78991
31858_78992_at	YIPF2	78992
31859_78994_at	PRR14	78994
31860_78995_at	C17orf53	78995
31861_78996_at	C7orf49	78996
31862_78997_at	GDAP1L1	78997
31863_78998_at	C8orf51	78998
31864_78999_at	LRFN4	78999
31865_79000_at	C1orf135	79000
31866_79001_at	VKORC1	79001
31867_79003_at	MIS12	79003
31868_79004_at	CUEDC2	79004
31869_79005_at	SCNM1	79005
31870_79006_at	METRN	79006
31871_79007_at	DBNDD1	79007
31872_79009_at	DDX50	79009
31873_79012_at	CAMKV	79012
31874_79016_at	DDA1	79016
31875_79017_at	GGCT	79017
31876_79018_at	C17orf39	79018
31877_79019_at	CENPM	79019
31878_79020_at	C7orf25	79020
31879_79022_at	TMEM106C	79022
31880_79023_at	NUP37	79023
31881_79025_at	C20orf195	79025
31882_79026_at	AHNAK	79026
31883_79029_at	SPATA5L1	79029
31884_79033_at	ERI3	79033
31885_79034_at	C7orf26	79034
31886_79035_at	OBFC2B	79035
31887_79036_at	C19orf50	79036
31888_79037_at	PVRIG	79037
31889_79038_at	ZFYVE21	79038
31890_79039_at	DDX54	79039
31891_7903_at	ST8SIA4	7903
31892_79042_at	TSEN34	79042
31893_79047_at	KCTD15	79047
31894_79048_at	SECISBP2	79048
31895_79050_at	NOC4L	79050
31896_79053_at	ALG8	79053
31897_79054_at	TRPM8	79054
31898_79056_at	PRRG4	79056
31899_79057_at	PRRG3	79057
31900_79058_at	ASPSCR1	79058
31901_7905_at	REEP5	7905
31902_79064_at	TMEM223	79064
31903_79065_at	ATG9A	79065
31904_79066_at	METT10D	79066
31905_79068_at	FTO	79068
31906_79070_at	KDELC1	79070
31907_79071_at	ELOVL6	79071
31908_79072_at	FASTKD3	79072
31909_79073_at	TMEM109	79073
31910_79074_at	C2orf49	79074
31911_79075_at	DSCC1	79075
31912_79077_at	DCTPP1	79077
31913_79078_at	C1orf50	79078
31914_79080_at	CCDC86	79080
31915_79081_at	C11orf48	79081
31916_79083_at	MLPH	79083
31917_79084_at	WDR77	79084
31918_79086_at	C19orf42	79086
31919_79087_at	ALG12	79087
31920_79088_at	ZNF426	79088
31921_79089_at	TMUB2	79089
31922_79090_at	TRAPPC6A	79090
31923_79091_at	C16orf68	79091
31924_79092_at	CARD14	79092
31925_79094_at	CHAC1	79094
31926_79095_at	C9orf16	79095
31927_79096_at	C11orf49	79096
31928_79097_at	TRIM48	79097
31929_79098_at	C1orf116	79098
31930_790_at	CAD	790
31931_79109_at	MAPKAP1	79109
31932_79132_at	DHX58	79132
31933_79134_at	TMEM185B	79134
31934_79135_at	APOO	79135
31935_79136_at	LY6G6E	79136
31936_79137_at	FAM134A	79137
31937_79139_at	DERL1	79139
31938_7913_at	DEK	7913
31939_79140_at	CCDC28B	79140
31940_79143_at	MBOAT7	79143
31941_79144_at	PPDPF	79144
31942_79145_at	CHCHD7	79145
31943_79147_at	FKRP	79147
31944_79148_at	MMP28	79148
31945_79149_at	ZSCAN5A	79149
31946_79152_at	FA2H	79152
31947_79153_at	GDPD3	79153
31948_79154_at	DHRS11	79154
31949_79155_at	TNIP2	79155
31950_79156_at	PLEKHF1	79156
31951_79157_at	MFSD11	79157
31952_79158_at	GNPTAB	79158
31953_79159_at	NOL12	79159
31954_7915_at	ALDH5A1	7915
31955_79160_at	MGC4294	79160
31956_79161_at	C7orf23	79161
31957_79166_at	LILRP2	79166
31958_79169_at	C1orf35	79169
31959_7916_at	BAT2	7916
31960_79170_at	PRR15L	79170
31961_79171_at	RBM42	79171
31962_79172_at	CENPO	79172
31963_79173_at	C19orf57	79173
31964_79174_at	CRELD2	79174
31965_79175_at	ZNF343	79175
31966_79176_at	FBXL15	79176
31967_79177_at	ZNF576	79177
31968_79178_at	THTPA	79178
31969_7917_at	BAT3	7917
31970_79180_at	EFHD2	79180
31971_79183_at	TTPAL	79183
31972_79184_at	BRCC3	79184
31973_79187_at	FSD1	79187
31974_79188_at	TMEM43	79188
31975_7919_at	BAT1	7919
31976_79228_at	THOC6	79228
31977_7922_at	SLC39A7	7922
31978_79230_at	ZNF557	79230
31979_7923_at	HSD17B8	7923
31980_79269_at	DCAF10	79269
31981_7932_at	OR2H2	7932
31982_79363_at	C1orf89	79363
31983_79364_at	ZXDC	79364
31984_79365_at	BHLHE41	79365
31985_79366_at	HMGN5	79366
31986_79368_at	FCRL2	79368
31987_79369_at	B3GNT4	79369
31988_7936_at	RDBP	7936
31989_79370_at	BCL2L14	79370
31990_793_at	CALB1	793
31991_7940_at	LST1	7940
31992_79411_at	GLB1L	79411
31993_79412_at	KREMEN2	79412
31994_79413_at	ZBED2	79413
31995_79414_at	LRFN3	79414
31996_79415_at	C17orf62	79415
31997_7941_at	PLA2G7	7941
31998_7942_at	TFEB	7942
31999_79441_at	HAUS3	79441
32000_79442_at	LRRC2	79442
32001_79443_at	FYCO1	79443
32002_79444_at	BIRC7	79444
32003_79446_at	WDR25	79446
32004_79447_at	C16orf53	79447
32005_794_at	CALB2	794
32006_79567_at	FAM65A	79567
32007_79568_at	C2orf47	79568
32008_79570_at	NKAIN1	79570
32009_79571_at	GCC1	79571
32010_79572_at	ATP13A3	79572
32011_79573_at	TTC13	79573
32012_79574_at	EPS8L3	79574
32013_79575_at	ABHD8	79575
32014_79577_at	CDC73	79577
32015_7957_at	EPM2A	7957
32016_79581_at	GPR172A	79581
32017_79582_at	SPAG16	79582
32018_79583_at	TMEM231	79583
32019_79585_at	CORO7	79585
32020_79586_at	CHPF	79586
32021_79587_at	CARS2	79587
32022_79589_at	RNF128	79589
32023_79590_at	MRPL24	79590
32024_79591_at	C10orf76	79591
32025_79594_at	MUL1	79594
32026_79595_at	SAP130	79595
32027_79596_at	RNF219	79596
32028_795_at	S100G	795
32029_79600_at	TCTN1	79600
32030_79602_at	ADIPOR2	79602
32031_79603_at	LASS4	79603
32032_79605_at	PGBD5	79605
32033_79608_at	RIC3	79608
32034_79609_at	C14orf138	79609
32035_79611_at	ACSS3	79611
32036_79612_at	NAA16	79612
32037_79614_at	C5orf23	79614
32038_79616_at	CCNJL	79616
32039_79618_at	HMBOX1	79618
32040_79621_at	RNASEH2B	79621
32041_79622_at	SNRNP25	79622
32042_79623_at	GALNT14	79623
32043_79624_at	C6orf211	79624
32044_79625_at	C4orf31	79625
32045_79627_at	OGFRL1	79627
32046_79628_at	SH3TC2	79628
32047_79629_at	OCEL1	79629
32048_79630_at	C1orf54	79630
32049_79631_at	EFTUD1	79631
32050_79632_at	FAM184A	79632
32051_79633_at	FAT4	79633
32052_79634_at	SCRN3	79634
32053_79635_at	CCDC121	79635
32054_79637_at	ARMC7	79637
32055_79639_at	TMEM53	79639
32056_79640_at	C22orf46	79640
32057_79641_at	ROGDI	79641
32058_79642_at	ARSJ	79642
32059_79643_at	CHMP6	79643
32060_79644_at	SRD5A3	79644
32061_79645_at	EFCAB1	79645
32062_79646_at	PANK3	79646
32063_79647_at	AKIRIN1	79647
32064_79648_at	MCPH1	79648
32065_79649_at	MAP7D3	79649
32066_79650_at	C16orf57	79650
32067_79651_at	RHBDF2	79651
32068_79652_at	TMEM204	79652
32069_79654_at	HECTD3	79654
32070_79656_at	BEND5	79656
32071_79657_at	RPAP3	79657
32072_79658_at	ARHGAP10	79658
32073_79659_at	DYNC2H1	79659
32074_7965_at	AIMP2	7965
32075_79661_at	NEIL1	79661
32076_79663_at	HSPBAP1	79663
32077_79664_at	NARG2	79664
32078_79665_at	DHX40	79665
32079_79666_at	PLEKHF2	79666
32080_79667_at	FLJ13197	79667
32081_79668_at	PARP8	79668
32082_79669_at	C3orf52	79669
32083_79670_at	ZCCHC6	79670
32084_79671_at	NLRX1	79671
32085_79672_at	FN3KRP	79672
32086_79673_at	ZNF329	79673
32087_79675_at	FASTKD1	79675
32088_79676_at	OGFOD2	79676
32089_79677_at	SMC6	79677
32090_79679_at	VTCN1	79679
32091_79680_at	C22orf29	79680
32092_79682_at	MLF1IP	79682
32093_79683_at	ZDHHC14	79683
32094_79684_at	C11orf61	79684
32095_79685_at	SAP30L	79685
32096_79686_at	C14orf139	79686
32097_79689_at	STEAP4	79689
32098_79690_at	GAL3ST4	79690
32099_79691_at	QTRTD1	79691
32100_79693_at	YRDC	79693
32101_79694_at	MANEA	79694
32102_79695_at	GALNT12	79695
32103_79696_at	FAM164C	79696
32104_79697_at	C14orf169	79697
32105_79698_at	ZMAT4	79698
32106_796_at	CALCA	796
32107_79701_at	C17orf101	79701
32108_79703_at	C11orf80	79703
32109_79705_at	LRRK1	79705
32110_79706_at	PRKRIP1	79706
32111_79709_at	GLT25D1	79709
32112_79710_at	MORC4	79710
32113_79711_at	IPO4	79711
32114_79712_at	GTDC1	79712
32115_79713_at	TMEM149	79713
32116_79714_at	CCDC51	79714
32117_79716_at	NPEPL1	79716
32118_79717_at	PPCS	79717
32119_79718_at	TBL1XR1	79718
32120_79719_at	AAGAB	79719
32121_79720_at	VPS37B	79720
32122_79722_at	ANKRD55	79722
32123_79723_at	SUV39H2	79723
32124_79724_at	ZNF768	79724
32125_79725_at	THAP9	79725
32126_79726_at	WDR59	79726
32127_79727_at	LIN28	79727
32128_79728_at	PALB2	79728
32129_79729_at	C1orf113	79729
32130_79731_at	NARS2	79731
32131_79733_at	E2F8	79733
32132_79734_at	KCTD17	79734
32133_79735_at	TBC1D17	79735
32134_79736_at	C17orf42	79736
32135_79738_at	BBS10	79738
32136_79739_at	TTLL7	79739
32137_79740_at	ZBBX	79740
32138_79741_at	C10orf68	79741
32139_79742_at	CXorf36	79742
32140_79744_at	ZNF419	79744
32141_79745_at	CLIP4	79745
32142_79746_at	ECHDC3	79746
32143_79747_at	C6orf103	79747
32144_79748_at	LMAN1L	79748
32145_79750_at	ZNF385D	79750
32146_79751_at	SLC25A22	79751
32147_79752_at	ZFAND1	79752
32148_79753_at	SNIP1	79753
32149_79754_at	ASB13	79754
32150_79755_at	ZNF750	79755
32151_79758_at	DHRS12	79758
32152_79759_at	ZNF668	79759
32153_7975_at	MAFK	7975
32154_79760_at	GEMIN7	79760
32155_79762_at	C1orf115	79762
32156_79763_at	ISOC2	79763
32157_79767_at	ELMO3	79767
32158_79768_at	C15orf29	79768
32159_7976_at	FZD3	7976
32160_79770_at	TXNDC15	79770
32161_79772_at	MCTP1	79772
32162_79776_at	ZFHX4	79776
32163_79777_at	ACBD4	79777
32164_79778_at	MICALL2	79778
32165_79781_at	IQCA1	79781
32166_79782_at	LRRC31	79782
32167_79783_at	C7orf10	79783
32168_79784_at	MYH14	79784
32169_79785_at	RERGL	79785
32170_79786_at	KLHL36	79786
32171_79788_at	ZNF665	79788
32172_79789_at	CLMN	79789
32173_7978_at	MTERF	7978
32174_79792_at	GSDMD	79792
32175_79794_at	C12orf49	79794
32176_79796_at	ALG9	79796
32177_79797_at	ZNF408	79797
32178_79799_at	UGT2A3	79799
32179_7979_at	SHFM1	7979
32180_797_at	CALCB	797
32181_79800_at	ALS2CR8	79800
32182_79801_at	SHCBP1	79801
32183_79802_at	HHIPL2	79802
32184_79803_at	HPS6	79803
32185_79805_at	VASH2	79805
32186_7980_at	TFPI2	7980
32187_79811_at	SLTM	79811
32188_79812_at	MMRN2	79812
32189_79813_at	EHMT1	79813
32190_79815_at	NIPAL2	79815
32191_79816_at	TLE6	79816
32192_79817_at	MOBKL2B	79817
32193_79818_at	ZNF552	79818
32194_79819_at	WDR78	79819
32195_79820_at	CATSPERB	79820
32196_79822_at	ARHGAP28	79822
32197_79823_at	C2orf34	79823
32198_79825_at	CCDC48	79825
32199_79828_at	METTL8	79828
32200_79829_at	NAA40	79829
32201_7982_at	ST7	7982
32202_79830_at	ZMYM1	79830
32203_79831_at	JMJD5	79831
32204_79832_at	QSER1	79832
32205_79833_at	GEMIN6	79833
32206_79834_at	SGK269	79834
32207_79836_at	LONRF3	79836
32208_79837_at	PIP4K2C	79837
32209_79838_at	TMC5	79838
32210_79839_at	CCDC102B	79839
32211_79840_at	NHEJ1	79840
32212_79841_at	AGBL2	79841
32213_79843_at	FAM124B	79843
32214_79845_at	RNF122	79845
32215_79846_at	C7orf63	79846
32216_79847_at	TMEM180	79847
32217_79848_at	CSPP1	79848
32218_79849_at	PDZD3	79849
32219_7984_at	ARHGEF5	7984
32220_79850_at	FAM57A	79850
32221_79852_at	EPHX3	79852
32222_79853_at	TM4SF20	79853
32223_79857_at	FLJ13224	79857
32224_79858_at	NEK11	79858
32225_79861_at	TUBAL3	79861
32226_79862_at	ZNF669	79862
32227_79863_at	C18orf22	79863
32228_79864_at	C11orf63	79864
32229_79865_at	TREML2	79865
32230_79866_at	C13orf34	79866
32231_79867_at	TCTN2	79867
32232_79868_at	ALG13	79868
32233_79869_at	CPSF7	79869
32234_79870_at	BAALC	79870
32235_79871_at	RPAP2	79871
32236_79872_at	CBLL1	79872
32237_79873_at	NUDT18	79873
32238_79874_at	RABEP2	79874
32239_79875_at	THSD4	79875
32240_79876_at	UBA5	79876
32241_79877_at	DCAKD	79877
32242_79879_at	CCDC134	79879
32243_79882_at	ZC3H14	79882
32244_79883_at	PODNL1	79883
32245_79884_at	MAP9	79884
32246_79885_at	HDAC11	79885
32247_79886_at	C9orf82	79886
32248_79887_at	PLBD1	79887
32249_79888_at	LPCAT1	79888
32250_7988_at	ZNF212	7988
32251_79890_at	RIN3	79890
32252_79891_at	ZNF671	79891
32253_79892_at	C10orf119	79892
32254_79893_at	GGNBP2	79893
32255_79894_at	ZNF672	79894
32256_79895_at	ATP8B4	79895
32257_79896_at	THNSL1	79896
32258_79897_at	RPP21	79897
32259_79899_at	PRR5L	79899
32260_79901_at	CYBRD1	79901
32261_79902_at	NUP85	79902
32262_79903_at	NAT15	79903
32263_79905_at	TMC7	79905
32264_79906_at	MORN1	79906
32265_79908_at	BTNL8	79908
32266_79912_at	PYROXD1	79912
32267_79913_at	ACTR5	79913
32268_79915_at	ATAD5	79915
32269_79918_at	SETD6	79918
32270_79919_at	C2orf54	79919
32271_7991_at	TUSC3	7991
32272_79921_at	TCEAL4	79921
32273_79922_at	MRM1	79922
32274_79924_at	ADM2	79924
32275_79927_at	GRRP1	79927
32276_79929_at	MAP6D1	79929
32277_79930_at	DOK3	79930
32278_79931_at	TNIP3	79931
32279_79932_at	KIAA0319L	79932
32280_79933_at	SYNPO2L	79933
32281_79935_at	CNTD2	79935
32282_79939_at	SLC35E1	79939
32283_7993_at	UBXN8	7993
32284_79940_at	C6orf155	79940
32285_79943_at	ZNF696	79943
32286_79944_at	L2HGDH	79944
32287_79946_at	C10orf95	79946
32288_79947_at	DHDDS	79947
32289_79948_at	LPPR3	79948
32290_7994_at	MYST3	7994
32291_79953_at	TMEM90B	79953
32292_79954_at	NOL10	79954
32293_79955_at	PDZD7	79955
32294_79956_at	ERMP1	79956
32295_79957_at	PAQR6	79957
32296_79958_at	DENND1C	79958
32297_79959_at	CEP76	79959
32298_79960_at	PHF17	79960
32299_79961_at	DENND2D	79961
32300_79962_at	DNAJC22	79962
32301_79963_at	ABCA11P	79963
32302_79966_at	SCD5	79966
32303_79968_at	WDR76	79968
32304_79969_at	C6orf134	79969
32305_79970_at	ZNF767	79970
32306_79971_at	GPR177	79971
32307_79973_at	ZNF442	79973
32308_79974_at	C7orf58	79974
32309_79977_at	GRHL2	79977
32310_79979_at	TRMT2B	79979
32311_79980_at	DSN1	79980
32312_79981_at	FRMD1	79981
32313_79982_at	DNAJB14	79982
32314_79983_at	POF1B	79983
32315_79987_at	SVEP1	79987
32316_79989_at	TTC26	79989
32317_79990_at	PLEKHH3	79990
32318_79991_at	OBFC1	79991
32319_799_at	CALCR	799
32320_80000_at	GREB1L	80000
32321_80003_at	PCNXL2	80003
32322_80004_at	ESRP2	80004
32323_80005_at	DOCK5	80005
32324_80006_at	C5orf44	80006
32325_80007_at	C10orf88	80007
32326_80008_at	TMEM156	80008
32327_8000_at	PSCA	8000
32328_80010_at	RMI1	80010
32329_80011_at	FAM192A	80011
32330_80013_at	FAM188A	80013
32331_80014_at	WWC2	80014
32332_80017_at	C14orf159	80017
32333_80019_at	UBTD1	80019
32334_8001_at	GLRA3	8001
32335_80020_at	FOXRED2	80020
32336_80021_at	TMEM62	80021
32337_80022_at	MYO15B	80022
32338_80023_at	NRSN2	80023
32339_80024_at	SLC24A6	80024
32340_80025_at	PANK2	80025
32341_80028_at	FBXL18	80028
32342_80031_at	SEMA6D	80031
32343_80032_at	ZNF556	80032
32344_80034_at	CSRNP3	80034
32345_80035_at	C15orf28	80035
32346_80036_at	TRPM3	80036
32347_80039_at	FAM106A	80039
32348_80054_at	LOC80054	80054
32349_80055_at	PGAP1	80055
32350_80059_at	LRRTM4	80059
32351_80063_at	ATF7IP2	80063
32352_80067_at	DCAF17	80067
32353_80069_at	C6orf208	80069
32354_80071_at	CCDC15	80071
32355_80072_at	C15orf34	80072
32356_80086_at	TUBA4B	80086
32357_80095_at	ZNF606	80095
32358_80097_at	FAM128B	80097
32359_80099_at	C7orf69	80099
32360_800_at	CALD1	800
32361_80108_at	ZFP2	80108
32362_80110_at	ZNF614	80110
32363_80111_at	C3orf36	80111
32364_80114_at	BICC1	80114
32365_80117_at	ARL14	80117
32366_80124_at	VCPIP1	80124
32367_80125_at	CCDC33	80125
32368_80127_at	C14orf45	80127
32369_80128_at	TRIM46	80128
32370_80129_at	C6orf97	80129
32371_80131_at	LRRC8E	80131
32372_80133_at	C1orf129	80133
32373_80135_at	RPF1	80135
32374_8013_at	NR4A3	8013
32375_80142_at	PTGES2	80142
32376_80143_at	SIKE1	80143
32377_80145_at	THOC7	80145
32378_80146_at	UXS1	80146
32379_80148_at	PQLC1	80148
32380_80149_at	ZC3H12A	80149
32381_80150_at	ASRGL1	80150
32382_80152_at	CENPT	80152
32383_80153_at	EDC3	80153
32384_80155_at	NAA15	80155
32385_80157_at	CWH43	80157
32386_80162_at	ATHL1	80162
32387_80164_at	FLJ22184	80164
32388_80167_at	C4orf29	80167
32389_80168_at	MOGAT2	80168
32390_80169_at	C17orf68	80169
32391_80173_at	IFT74	80173
32392_80174_at	DBF4B	80174
32393_80176_at	SPSB1	80176
32394_80177_at	MYCT1	80177
32395_80178_at	C16orf59	80178
32396_80179_at	MYO19	80179
32397_80183_at	C13orf18	80183
32398_80184_at	CEP290	80184
32399_80185_at	C8orf41	80185
32400_80194_at	TMEM134	80194
32401_80195_at	C10orf57	80195
32402_80196_at	RNF34	80196
32403_80198_at	MUS81	80198
32404_80199_at	FUZ	80199
32405_8019_at	BRD3	8019
32406_801_at	CALM1	801
32407_80201_at	HKDC1	80201
32408_80204_at	FBXO11	80204
32409_80205_at	CHD9	80205
32410_80206_at	FHOD3	80206
32411_80207_at	OPA3	80207
32412_80208_at	SPG11	80208
32413_80209_at	C13orf23	80209
32414_80210_at	ARMC9	80210
32415_80212_at	CCDC92	80212
32416_80213_at	TM2D3	80213
32417_80215_at	C21orf96	80215
32418_80217_at	C10orf79	80217
32419_80218_at	NAA50	80218
32420_80219_at	COQ10B	80219
32421_8021_at	NUP214	8021
32422_80221_at	ACSF2	80221
32423_80222_at	TARS2	80222
32424_80223_at	RAB11FIP1	80223
32425_80224_at	NUBPL	80224
32426_80227_at	PAAF1	80227
32427_80228_at	ORAI2	80228
32428_8022_at	LHX3	8022
32429_80230_at	RUFY1	80230
32430_80231_at	CXorf21	80231
32431_80232_at	WDR26	80232
32432_80233_at	C17orf70	80233
32433_80235_at	PIGZ	80235
32434_80237_at	ELL3	80237
32435_80254_at	CEP63	80254
32436_80256_at	KIAA1539	80256
32437_80258_at	EFHC2	80258
32438_80263_at	TRIM45	80263
32439_80264_at	ZNF430	80264
32440_80267_at	EDEM3	80267
32441_80271_at	ITPKC	80271
32442_80273_at	GRPEL1	80273
32443_80279_at	CDK5RAP3	80279
32444_8027_at	STAM	8027
32445_8028_at	MLLT10	8028
32446_8029_at	CUBN	8029
32447_80301_at	PLEKHO2	80301
32448_80303_at	EFHD1	80303
32449_80304_at	C2orf44	80304
32450_80305_at	TRABD	80305
32451_80306_at	MED28	80306
32452_80307_at	FER1L4	80307
32453_80308_at	FLAD1	80308
32454_8030_at	CCDC6	8030
32455_80310_at	PDGFD	80310
32456_80316_at	PPP1R2P9	80316
32457_80317_at	ZKSCAN3	80317
32458_80319_at	CXXC4	80319
32459_8031_at	NCOA4	8031
32460_80321_at	CEP70	80321
32461_80323_at	CCDC68	80323
32462_80324_at	PUS1	80324
32463_80328_at	ULBP2	80328
32464_80329_at	ULBP1	80329
32465_80335_at	WDR82	80335
32466_80339_at	PNPLA3	80339
